,Name,Startup,Description,Investment,Inv_previa,Num_Inversio,Founded,es_sociedad_limitada,Ind Business Services & Software,Ind Healthtech,Ind Financing,Ind E-commerce & Marketplaces,Ind ICT & Mobile,Ind Green & Energytech,Ind Food,Ind Hardware,Ind Sustainable mobility,Ind Traveltech & Leisure,Ind Contech & Proptech,Ind Logistic Tech,Ind Community & Social network,Ind Edtech,Ind Gov tech,Ind Gaming,Ind Fashion & Design,Ind Agriculture,Ind Digital Content & Media,Ind Beauty & Personal care,Ind Adtech,Ind Sports,Ind Legaltech,Ind Musictech,Tech AI & Big Data,Tech Automation,Tech Cloud & Edge Computing,Tech IoT & Sensors,Tech E-commerce,Tech Digital Health,Tech Biotechnology,Tech Fintech & Insurtech,Tech Connectivity,Tech Digital Assets,Tech Foodtech,Tech Personalized medicine,Tech DLT/Blockchain,Tech Medical devices,Tech Smart City,Tech Cybersecurity,Tech Immersive technologies & digital entertainment,Tech Additive manufacturing,Tech Omic Sciences,Tech Recycling & Recovery,Tech Sustainable materials,Tech Frontier materials,Tech Agritech,Tech Electric Vehicle & Micromobility,Tech Clean Energy,Tech New Space,Tech Simulation & Digital Twins,Tech Decarbonization,Tech Vaccines & New biological design,Tech Green chemistry,Tech Robotics & Collaborative Robotics,Tech Supercomputing,Tech Connected & Autonomous Vehicle,Tech Semiconductors,Tech -,Tech Photonics & Quantum Sciences,Tech Batteries & Storage,Tech Blue Economy,Tech Micro & Nano electronics,Tech Bioeconomy,Tech Smart Building,Tech POCT (Point of Care Testing),Tech Smart grid & Distributed networks,Tech Catalysis & biocatalysis,Tech NBS (Nature Based Solutions),Tech Water cycle technologies,Tech Energy Harvesting,Tech Drones,Tech Hydrogen,Tech Chemical recycling,OF Scaleup,OF Deeptech,OF Industry 4.0,OF -,OF Circular Economy,OF Smart Cities,OF Social Economy,OF Sharing Economy,Emp From 1 to 5,Emp From 11 to 20,Emp From 21 to 50,Emp From 6 to 10,Emp More than 50,Emp Undisclosed,BM Saas,BM Development & Manufacturing,BM Subscription,BM Marketplace,BM R+D+I Services,BM Software licence,BM Ecommerce & Trade,BM Others,BM Consultancy & Agency,BM Other types of licence,BM -,BM Advertising,Targ Business,Targ Consumer,Targ -,Spin None  Not a spinoff,Spin CERCA Centre,Spin University,Spin ICREA Centre,Spin Technological Centre,Spin Company Other Centre,Spin University - Hospital,Spin CSIC Centre,Spin I3PT,Spin TECNIO Centre
37,AJ MOTOR EUROPA S.L.,MUNDIMOTO,Our mission is to change the way people buy their next motorbike.,20.0,0.0,1,6.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
38,ORAIN TECHNOLOGIES SL,ORAIN,"Orain is an IoT network of self-service machines that enables human-machine communication through AI based chat and BI platform. Orain is revolutionising the micropayment sector in physical environments by providing an intelligent 360-degree solution to ensure that businesses do not lose value on small transactions. Orain became a one stop shop of IoT social payments, including vending machines, smart fridges, coffee machines, self-service laundries, parkings, appliances and others.",6.0,4.0,4,9.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
39,ORAIN TECHNOLOGIES SL,ORAIN,"Orain is an IoT network of self-service machines that enables human-machine communication through AI based chat and BI platform. Orain is revolutionising the micropayment sector in physical environments by providing an intelligent 360-degree solution to ensure that businesses do not lose value on small transactions. Orain became a one stop shop of IoT social payments, including vending machines, smart fridges, coffee machines, self-service laundries, parkings, appliances and others.",3.0,1.0,3,9.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
40,ORAIN TECHNOLOGIES SL,ORAIN,"Orain is an IoT network of self-service machines that enables human-machine communication through AI based chat and BI platform. Orain is revolutionising the micropayment sector in physical environments by providing an intelligent 360-degree solution to ensure that businesses do not lose value on small transactions. Orain became a one stop shop of IoT social payments, including vending machines, smart fridges, coffee machines, self-service laundries, parkings, appliances and others.",0.7,0.3,2,9.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41,ORAIN TECHNOLOGIES SL,ORAIN,"Orain is an IoT network of self-service machines that enables human-machine communication through AI based chat and BI platform. Orain is revolutionising the micropayment sector in physical environments by providing an intelligent 360-degree solution to ensure that businesses do not lose value on small transactions. Orain became a one stop shop of IoT social payments, including vending machines, smart fridges, coffee machines, self-service laundries, parkings, appliances and others.",0.3,0.0,1,9.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
42,SYNAPSYS CYBERSECURITY S.L.,ZYNAP,"Synapsys provides advanced cybersecurity solutions to protect businesses from cyberattacks, helping reduce risks and safeguard critical assets.",5.7,5.7,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
43,SYNAPSYS CYBERSECURITY S.L.,ZYNAP,"Synapsys provides advanced cybersecurity solutions to protect businesses from cyberattacks, helping reduce risks and safeguard critical assets.",5.7,0.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
44,VEGA ENERGY TECHNOLOGIES S.L.,VEGA CHARGERS,"VEGA Chargers es una empresa dedicada al diseño y la fabricación de Estaciones de recarga rápida para vehículos eléctricos. Cada día trabajamos para hacer posible un presente y un futuro más sostenible en cuanto a movilidad se refiere, para ello identificamos y comprendemos a nuestro cliente objetivo, generando propuestas de valor que encajen con sus necesidades.",5.0,2.5,3,6.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
45,VEGA ENERGY TECHNOLOGIES S.L.,VEGA CHARGERS,"VEGA Chargers es una empresa dedicada al diseño y la fabricación de Estaciones de recarga rápida para vehículos eléctricos. Cada día trabajamos para hacer posible un presente y un futuro más sostenible en cuanto a movilidad se refiere, para ello identificamos y comprendemos a nuestro cliente objetivo, generando propuestas de valor que encajen con sus necesidades.",0.5,2.0,2,6.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46,VEGA ENERGY TECHNOLOGIES S.L.,VEGA CHARGERS,"VEGA Chargers es una empresa dedicada al diseño y la fabricación de Estaciones de recarga rápida para vehículos eléctricos. Cada día trabajamos para hacer posible un presente y un futuro más sostenible en cuanto a movilidad se refiere, para ello identificamos y comprendemos a nuestro cliente objetivo, generando propuestas de valor que encajen con sus necesidades.",2.0,0.0,1,6.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
47,"GENESY SALES SOLUTIONS, SL",GENESY AI,"Genesy's mission is to revolutionize B2B sales by providing advanced technology that streamlines lead generation, allowing sales teams to focus on selling and building a scalable sales pipeline.",5.0,0.5,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48,"GENESY SALES SOLUTIONS, SL",GENESY AI,"Genesy's mission is to revolutionize B2B sales by providing advanced technology that streamlines lead generation, allowing sales teams to focus on selling and building a scalable sales pipeline.",0.5,0.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49,INSURTECH SOLUTIONS CORREDURIA DE SEGUROS S.L.,WEECOVER,"Weecover is the technology that transforms your idea of insurance and specialists in the integration of insurance solutions into online purchase processes. We work so that companies can offer a differentiating and value added element such as insurance, and everything, with only one click.",4.2,2.3,2,6.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50,INSURTECH SOLUTIONS CORREDURIA DE SEGUROS S.L.,WEECOVER,"Weecover is the technology that transforms your idea of insurance and specialists in the integration of insurance solutions into online purchase processes. We work so that companies can offer a differentiating and value added element such as insurance, and everything, with only one click.",2.3,0.0,1,6.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
51,ANACONDA BIOMED SL,ANACONDA BIOMED,Development of medical devices for the treatment of acute ischaemic strokes.,3.6,35.0,3,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
52,ANACONDA BIOMED SL,ANACONDA BIOMED,Development of medical devices for the treatment of acute ischaemic strokes.,20.0,15.0,2,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
53,ANACONDA BIOMED SL,ANACONDA BIOMED,Development of medical devices for the treatment of acute ischaemic strokes.,15.0,0.0,1,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
54,"BLOOBIRDS, S.L",BLOOBIRDS,Bloobirds sales empowerment platform guides sdrs and closing reps to convert more prospects into customers,3.2,6.0,3,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
55,"BLOOBIRDS, S.L",BLOOBIRDS,Bloobirds sales empowerment platform guides sdrs and closing reps to convert more prospects into customers,3.0,3.0,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
56,"BLOOBIRDS, S.L",BLOOBIRDS,Bloobirds sales empowerment platform guides sdrs and closing reps to convert more prospects into customers,3.0,0.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
57,PANGEA AEROSPACE,PANGEA AEROSPACE,Pangea aerospace develops and sells propulsion technologies for spacecraft (launchers and satellites).,3.0,4.0,3,7.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
58,PANGEA AEROSPACE,PANGEA AEROSPACE,Pangea aerospace develops and sells propulsion technologies for spacecraft (launchers and satellites).,3.0,1.0,2,7.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59,PANGEA AEROSPACE,PANGEA AEROSPACE,Pangea aerospace develops and sells propulsion technologies for spacecraft (launchers and satellites).,1.0,0.0,1,7.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60,ZYMVOL BIOMODELING SL,ZYMVOL BIOMODELING SL,"Zymvol Biomodeling SL is a privately owned biotech company specialized in computer-driven enzyme discovery and engineering, assisting companies in early stage enzyme development, in particular, the discovery and optimization of industrial enzymes.  The company's vision is to catalyze the replacement of unsustainable chemical processes, which often use expensive and contaminating metal catalysts, by clean and sustainable biocatalysts.",3.0,1.3,2,8.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
61,ZYMVOL BIOMODELING SL,ZYMVOL BIOMODELING SL,"Zymvol Biomodeling SL is a privately owned biotech company specialized in computer-driven enzyme discovery and engineering, assisting companies in early stage enzyme development, in particular, the discovery and optimization of industrial enzymes.  The company's vision is to catalyze the replacement of unsustainable chemical processes, which often use expensive and contaminating metal catalysts, by clean and sustainable biocatalysts.",1.3,0.0,1,8.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62,REPSCAN TECHNOLOGY S.L.,REPSCAN,"Rapid negative reputation detection and removal technology. we monitor, alert and remove unwanted content.",3.0,1.2,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
63,REPSCAN TECHNOLOGY S.L.,REPSCAN,"Rapid negative reputation detection and removal technology. we monitor, alert and remove unwanted content.",1.2,0.0,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
64,DEALCAR SOFTWARE SL.,DEALCAR,"Dealcar offers AI-powered tools for second-hand car dealerships, streamlining inventory management, online sales, and profitability.",3.0,0.6,2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
65,DEALCAR SOFTWARE SL.,DEALCAR,"Dealcar offers AI-powered tools for second-hand car dealerships, streamlining inventory management, online sales, and profitability.",0.6,0.0,1,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66,THEKER ROBOTICS S.L.,THEKER,"THEKER Robotics is a robotics, deep learning and artificial vision company. It has the capacity to design, produce and commercialise any type of autonomous machine or robot for the automation of industrial processes. Its dedication to redefining the future is not only limited to its products; it extends to its values and actions, consolidating its commitment to making a positive impact on the world through its commitment to the circular economy.",3.0,3.0,2,3.0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67,THEKER ROBOTICS S.L.,THEKER,"THEKER Robotics is a robotics, deep learning and artificial vision company. It has the capacity to design, produce and commercialise any type of autonomous machine or robot for the automation of industrial processes. Its dedication to redefining the future is not only limited to its products; it extends to its values and actions, consolidating its commitment to making a positive impact on the world through its commitment to the circular economy.",3.0,0.0,1,3.0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
68,NESTER SOFTWARE,NESTER,"Nester is redefining a 3 trillion market with the most automated and user-friendly real estate property management software, combining top-notch technology, a superlative user experience, and the most comprehensive platform in the industry.  At the intersection of proptech and fintech, Nester makes property management easy and scalable for everyone",3.0,2.5,3,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
69,NESTER SOFTWARE,NESTER,"Nester is redefining a 3 trillion market with the most automated and user-friendly real estate property management software, combining top-notch technology, a superlative user experience, and the most comprehensive platform in the industry.  At the intersection of proptech and fintech, Nester makes property management easy and scalable for everyone",1.3,1.2,2,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
70,NESTER SOFTWARE,NESTER,"Nester is redefining a 3 trillion market with the most automated and user-friendly real estate property management software, combining top-notch technology, a superlative user experience, and the most comprehensive platform in the industry.  At the intersection of proptech and fintech, Nester makes property management easy and scalable for everyone",1.2,0.0,1,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
71,SYCAI TECHNOLOGIES S.L.,SYCAI TECHNOLOGIES,"Our product sycai medical is an assistant, which helps radiologists to detect pancreatic cystic lesions, predicting their malignant potential and presenting similar cases to verify the diagnosis.",3.0,3.8,3,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
72,SYCAI TECHNOLOGIES S.L.,SYCAI TECHNOLOGIES,"Our product sycai medical is an assistant, which helps radiologists to detect pancreatic cystic lesions, predicting their malignant potential and presenting similar cases to verify the diagnosis.",3.0,0.8,2,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
